,dates,1,2,3,4,5
366,2017-04-17 14:08:23+00:00,174.18039766795386,187.053370628356,226.88956608899912,199.95713910261009,206.61000572976866
367,2017-04-20 14:05:45+00:00,171.01721699759096,177.47964089005126,223.55508069048292,,199.12025220731397
368,2017-04-28 14:08:47+00:00,,,,,200.85347070662928
369,2017-05-14 14:08:51+00:00,,,,,
370,2017-05-22 14:05:52+00:00,161.10174600797757,162.77194240550187,210.46401272621148,189.12889777631756,189.09015154206188
371,2017-06-15 14:08:59+00:00,,,,,
372,2017-07-09 14:06:10+00:00,150.8759706735586,161.16566307130702,,,179.96881732059205
373,2017-08-08 14:16:04+00:00,119.25650674535484,134.51190627091015,181.16966067573188,148.7448167346395,164.57328270835987
374,2017-08-15 14:10:01+00:00,173.17090307791318,180.96828387701322,214.4175349186754,189.05004111266203,205.0753590107809
375,2017-08-30 14:10:20+00:00,172.94103575837374,174.1227186573696,235.83669670134088,197.96024341723788,214.7074069681435
376,2017-09-03 14:08:58+00:00,148.31913924111038,157.5898365350267,215.0772628027958,,200.50364748921498
377,2017-09-04 14:09:59+00:00,164.25499101750776,171.42843115235752,225.69842234119594,194.53117362414355,199.6440057611636
378,2017-09-11 14:06:28+00:00,151.39472400125868,164.57391305436158,213.49147697031637,181.47233831813142,188.60136661080327
379,2017-09-19 14:08:56+00:00,150.75677579330588,162.74547626758812,,185.380230688838,190.43576384315014
380,2017-09-24 14:13:26+00:00,168.9001876464928,172.87423995404518,224.6533640229915,196.06046047923766,202.29975560446644
381,2017-10-14 14:08:26+00:00,185.03646333375295,192.97534750377872,238.68346213661596,206.04931144937342,214.41228768211693
382,2017-10-21 14:09:00+00:00,170.73892693800096,188.46343610076502,234.16058335816265,208.76364216827048,205.88385745128133
383,2017-10-27 14:23:26+00:00,176.44569035228125,192.3879968811662,234.4814712454901,202.18510050400516,196.73301844162307
384,2017-10-29 14:06:40+00:00,151.47506841074946,163.3232001386037,211.5127236005479,,190.42039025660756
385,2017-10-29 14:11:46+00:00,168.01650728447873,183.09749393493186,228.25283958296203,205.40627578348145,215.46038728893686
386,2017-11-03 14:07:17+00:00,173.25413988938206,180.1242849838009,237.7217501227384,197.84151327983938,210.93480308551761
387,2017-11-06 14:08:59+00:00,171.52725035751953,165.79850964923278,223.18631479008707,204.32533713749206,209.7459401125636
388,2017-11-16 14:19:30+00:00,164.96233979174914,176.45705206200552,227.1127996324456,194.07101039023686,198.34143259675423
389,2017-11-23 14:11:59+00:00,159.58948689149858,179.51271832249643,216.3573411098452,198.74573543089437,196.40443225376964
390,2017-11-28 14:13:10+00:00,168.57832522938094,171.3275999281754,231.3274676334588,196.3679190869265,202.89231486762873
391,2017-11-30 14:06:30+00:00,158.40577699467164,163.04424714665996,210.48758399879267,,191.9321050571684
392,2017-12-01 14:25:14+00:00,165.54337938856864,171.41101556816886,229.80876989738374,195.26665611868177,200.932256443079
393,2017-12-13 14:08:22+00:00,173.1607544352484,169.84664036504745,227.72975753469785,197.61505276785022,198.52112106394793
394,2017-12-16 14:06:32+00:00,155.13353914740415,140.4996321566381,188.3968008345989,,
395,2017-12-21 14:20:32+00:00,160.2272453865361,63.706739132063625,229.6345937811168,195.4781732330335,197.57114974433637
396,2017-12-26 14:20:39+00:00,,162.64079441093207,219.05075868229818,189.91833558137554,206.85831147376675
397,2018-01-02 14:12:57+00:00,139.20671400625568,168.0217528290241,208.77709569042804,191.11106212675315,
398,2018-01-07 14:13:31+00:00,168.01861429860983,178.3463923918979,225.5320057649102,195.2037664232866,207.66954438460462
399,2018-01-09 14:08:25+00:00,,175.0961631214139,223.6826141522906,198.22029312664287,207.93862366897298
400,2018-01-22 14:10:52+00:00,167.80858900273012,177.25486341329008,229.52048952968224,198.6730343639932,201.45715878365672
401,2018-01-24 14:12:30+00:00,154.29813292162865,156.67482383647223,,,
402,2018-01-25 14:08:10+00:00,163.3105872811442,160.2135054377287,,185.5097955241352,198.29595295102797
403,2018-01-30 14:20:38+00:00,172.281692415946,151.56248791067063,212.92061514238463,185.90670149171734,206.0146847621637
404,2018-02-01 14:14:13+00:00,,162.7152191219728,,,156.58733109959255
405,2018-02-04 14:20:52+00:00,168.63265508963997,172.25539030311762,223.94618663059526,194.8222022407855,198.96486704921062
406,2018-02-09 14:12:23+00:00,,,,198.18068159276402,194.21996557963894
407,2018-02-10 14:07:55+00:00,,,,,182.99348421608858
408,2018-02-16 14:05:54+00:00,160.68094679922027,170.54533328129878,227.06874823931605,195.20701509393112,200.30903989309326
409,2018-02-19 14:22:00+00:00,163.60347319901322,180.2835127690308,224.27990287776956,,
410,2018-02-24 14:24:33+00:00,173.16617537682848,173.53407245527862,230.59747861797112,197.72170976858067,203.60296431700834
411,2018-02-25 14:12:16+00:00,,,212.7593526312482,,
412,2018-03-03 14:05:02+00:00,165.51131524177305,175.82254440991704,227.99498475291927,199.26413660975848,206.2393368528944
413,2018-03-05 14:13:52+00:00,,,194.37498861875827,187.0421451669274,
414,2018-03-06 14:06:01+00:00,154.59437853520996,159.0581125759352,207.3395982062531,,185.35554448316975
415,2018-03-06 14:21:24+00:00,170.24801817758205,173.13961604556542,227.90543275414632,199.2499471828365,205.59802885121354
416,2018-03-13 14:12:07+00:00,136.7847291599765,145.91354513638058,193.35794625697238,165.48288942221086,171.44057103184144
417,2018-03-14 14:07:34+00:00,,157.3325567676323,206.43536724183213,178.80389998356415,186.74594498228527
418,2018-03-16 14:22:36+00:00,158.97183655887656,160.9747312633207,220.54501359412401,181.89656700664042,189.4331580930374
419,2018-03-18 14:12:57+00:00,163.8378022701365,174.12809086073435,229.12633339712602,195.92261142699695,203.88445378713985
420,2018-03-22 14:05:53+00:00,129.7845652787071,140.176039523658,194.7126083661025,168.32404697692024,169.23945490684665
421,2018-03-23 14:04:41+00:00,,,,,
422,2018-03-26 14:18:08+00:00,167.6713943777392,181.1837496184485,233.2602040257353,201.82687493339142,218.16431032615856
423,2018-03-28 14:08:43+00:00,185.26715233559054,184.28138076303338,237.8134678732875,206.71725115553843,213.32951935089542
424,2018-03-29 14:12:00+00:00,,156.71582976118728,215.60991202868829,175.90233985062022,191.15829800960722
425,2018-03-30 14:07:21+00:00,162.7387052748293,177.72082912397363,223.5066008791794,190.7234060098582,
426,2018-04-07 14:05:45+00:00,148.62188003958957,154.73894263382041,214.8305897411035,174.71747642540066,
427,2018-04-10 14:19:44+00:00,,,,200.86628052867616,203.73084630931993
428,2018-04-12 14:13:05+00:00,181.51278779287097,186.91270781755247,237.51021397378625,208.46808450186853,213.65291398272564
429,2018-04-14 14:11:52+00:00,,163.6352270561769,,184.73047603342974,187.57264559063248
430,2018-04-17 14:06:36+00:00,162.03706607993192,174.75233074836245,227.6494803491597,200.32229191633675,206.16591792628495
431,2018-04-20 14:20:54+00:00,169.4385973120857,173.6959054772028,228.652940924601,187.31505036942735,196.03532750812062
432,2018-04-22 14:13:09+00:00,169.2600317597771,181.49210139006874,,,209.00687296018071
433,2018-04-30 14:11:43+00:00,150.06977630722983,160.58574090997496,,,
434,2018-04-30 14:20:55+00:00,150.5259313106858,160.00486567831956,213.51475785113752,187.63314238796406,188.7605197788531
435,2018-05-05 14:20:47+00:00,174.3824602431263,182.85627772800163,234.1597692338318,194.0546537736012,209.4022238275494
436,2018-05-07 14:11:51+00:00,165.7105930490183,169.31668264472722,222.15129514611183,190.16580168183106,198.93425078561734
437,2018-05-08 14:12:51+00:00,166.568278787495,161.96316613535387,,189.9623634096285,210.48892850308565
438,2018-05-09 14:05:26+00:00,,209.81507468204407,214.74588701330276,194.92505045965467,209.10552644553906
439,2018-05-12 14:05:58+00:00,159.74818087082653,171.47130934025708,229.02648841441086,197.32617329731616,194.92385433415754
440,2018-05-15 14:23:40+00:00,181.83473308204591,190.57972452698016,244.47351872718505,210.2858620111335,221.71324749785833
441,2018-05-16 14:11:32+00:00,171.7967526820155,184.36843930085138,,,
